timestamp,latitude,longitude,temperatura,umidade,pressao,vento,chuva,luminosidade,indice_vegetacao,risco_codigo,risco,risco_modelo_codigo,risco_modelo,risco_regra_codigo,risco_regra,anomalia,confianca_percentual,recomendacao
2026-06-09T18:28:14.768809,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:28:20.131354,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:28:25.502091,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:28:30.933358,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:28:36.437235,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:28:41.806055,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:28:47.264996,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:28:52.652802,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:28:58.030387,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:29:03.236011,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:29:08.485333,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:29:13.888641,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:29:19.198883,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:29:30.113153,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:29:35.515694,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:29:40.942068,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:29:46.348293,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:29:51.721935,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:29:57.110584,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:30:02.529091,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:30:07.956471,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:30:13.281543,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:30:18.659402,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:30:24.057972,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:30:29.358984,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:30:34.684967,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:30:40.094239,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:30:45.467924,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:30:50.704611,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:30:56.032945,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:31:01.324920,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:31:06.687087,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:31:11.961528,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:31:17.326075,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:31:22.717271,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:31:28.104100,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:31:33.479089,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:31:38.824053,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:31:44.159439,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:31:49.488478,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:31:54.816150,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:32:00.189537,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:32:05.591291,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:32:10.921620,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:32:16.217690,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:32:21.604127,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:32:26.942045,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:32:32.277117,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:32:37.654188,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:32:42.985471,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:32:48.315360,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:32:53.702689,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:32:58.998788,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:33:04.185252,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:33:09.391688,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:33:14.665482,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:33:20.010970,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:33:25.364048,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:33:30.736089,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:33:36.137784,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:33:41.502587,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:33:46.837497,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:33:52.304776,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:33:57.704724,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:34:03.055339,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:34:08.413728,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:34:13.808285,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:34:19.176371,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:34:24.571719,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:34:29.964840,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:34:35.322475,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:34:40.695706,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:34:46.055718,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:34:51.330806,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:34:56.658107,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:35:01.993212,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:35:07.275191,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:35:12.595234,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:35:17.901572,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:35:23.223484,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:35:28.631460,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:35:33.971685,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:35:39.269133,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:35:44.537672,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:35:50.018338,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:35:55.335991,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:36:00.698752,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:36:06.088485,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:36:11.392953,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:36:16.719560,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:36:22.107171,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:36:27.399460,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:36:32.733803,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:36:38.136419,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:36:43.429027,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:36:48.792642,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:36:54.167958,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:36:59.524016,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:37:04.916284,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:37:10.236000,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:37:15.758849,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:37:21.180193,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:37:26.574524,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:37:31.944531,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:37:37.295897,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:37:42.730178,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:37:48.074367,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:37:53.380649,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:37:58.762468,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:38:04.153148,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
