timestamp,latitude,longitude,temperatura,umidade,pressao,vento,chuva,luminosidade,indice_vegetacao,risco_label
2026-02-11 18:21:42.825278,-0.5286425738067564,-41.991893066839964,25.26,70.05,1008.05,0.24,14.83,779.48,0.584,0
2026-02-11 19:21:42.825278,-21.89971793378014,-53.70638839293674,30.89,78.91,1011.05,2.92,13.99,811.77,0.428,0
2026-02-11 20:21:42.825278,2.2094919160538495,-49.312653200141995,35.04,49.52,1035.52,17.55,1.33,706.38,0.473,1
2026-02-11 21:21:42.825278,2.6298750424773303,-53.7357177144463,30.6,41.77,1023.88,6.88,2.97,716.12,0.871,0
2026-02-11 22:21:42.825278,0.9033359546623991,-52.31568201989888,34.44,76.29,1008.27,11.87,3.52,453.61,0.786,1
2026-02-11 23:21:42.825278,-22.4446760819179,-42.265231368721786,21.26,62.12,1020.49,17.02,0.57,575.28,0.691,0
2026-02-12 00:21:42.825278,-8.47320920650023,-35.52219575637994,37.35,73.25,1003.72,28.76,0.29,634.54,0.535,1
2026-02-12 01:21:42.825278,-12.00049765951071,-45.07123238792131,28.48,19.28,1005.49,11.35,2.98,292.28,0.376,1
2026-02-12 02:21:42.825278,-10.182831177249916,-54.051895943875415,28.0,66.06,1010.75,36.23,0.18,399.03,0.653,1
2026-02-12 03:21:42.825278,-24.065470197045258,-39.56308901737698,39.53,31.44,1001.1,31.7,8.14,696.96,0.71,1
2026-02-12 04:21:42.825278,-4.071381972375963,-39.08885259350968,24.05,63.48,1001.82,23.97,6.33,653.14,0.288,0
2026-02-12 05:21:42.825278,-8.50772553454106,-41.93375744097859,30.89,76.66,1019.05,34.58,0.64,883.7,0.333,0
2026-02-12 06:21:42.825278,-12.549479941307574,-55.233101331130214,15.03,84.61,1026.65,9.42,0.21,572.0,0.56,0
2026-02-12 07:21:42.825278,-17.24710970649719,-36.53499210513181,28.76,78.86,1017.35,26.13,3.81,405.51,0.532,0
2026-02-12 08:21:42.825278,-19.779506484574306,-40.546858467836955,29.86,70.87,1001.67,1.06,3.75,636.95,1.0,0
2026-02-12 09:21:42.825278,-29.772866751455098,-35.25692773834234,23.42,80.1,1007.29,13.78,1.12,766.84,0.734,0
2026-02-12 10:21:42.825278,-11.53973702747702,-47.1361727166555,29.5,46.74,1017.43,6.02,8.49,602.08,1.0,0
2026-02-12 11:21:42.825278,-15.447388444796141,-52.50021323615722,33.14,76.32,1026.12,18.57,2.23,299.48,0.532,1
2026-02-12 12:21:42.825278,-26.432383262680048,-58.43196022746529,34.67,48.97,993.92,28.79,1.92,676.32,0.373,1
2026-02-12 13:21:42.825278,-11.975615870646795,-51.954312295773,23.36,56.78,997.74,37.27,6.76,611.2,0.604,1
2026-02-12 14:21:42.825278,-24.155914421460608,-45.6105718575395,40.34,50.58,1019.87,51.33,4.06,788.46,0.599,1
2026-02-12 15:21:42.825278,-26.123990793308504,-52.778721916709216,19.49,50.77,996.35,2.12,0.26,852.76,0.87,0
2026-02-12 16:21:42.825278,-5.2074372386468575,-43.4903389932164,25.93,47.27,1002.66,7.52,27.2,765.93,0.809,1
2026-02-12 17:21:42.825278,-20.73931378309448,-54.74867699551737,30.43,73.64,1024.5,20.56,6.44,944.3,0.638,0
2026-02-12 18:21:42.825278,-20.549913160758166,-51.180788353576105,25.68,75.06,1033.92,120.0,4.57,725.14,0.784,1
2026-02-12 19:21:42.825278,-1.8073911059047845,-41.72310295663628,26.53,20.41,1007.04,16.89,16.71,434.63,0.064,1
2026-02-12 20:21:42.825278,4.216537863331361,-43.05004961893539,25.81,58.57,1001.39,32.37,11.17,675.76,0.079,0
2026-02-12 21:21:42.825278,1.4068637949069043,-52.78854123954679,20.11,69.78,1017.66,3.91,1.24,518.9,0.704,0
2026-02-12 22:21:42.825278,-4.481385074179332,-53.70229336581446,29.25,59.1,1004.12,6.45,0.93,406.0,0.076,0
2026-02-12 23:21:42.825278,-5.678951996745198,-39.56013632621135,26.82,50.08,1012.56,17.37,0.46,927.22,0.744,0
2026-02-13 00:21:42.825278,-23.078133033386855,-39.51634628195572,32.5,26.26,1008.97,30.87,0.08,755.07,0.698,1
2026-02-13 01:21:42.825278,2.5509393260856825,-57.052342204492895,32.02,65.9,1009.65,3.51,9.17,497.96,0.562,1
2026-02-13 02:21:42.825278,-20.01577183204635,-46.9906945889758,30.73,75.45,1011.07,6.39,1.02,1077.4,0.471,0
2026-02-13 03:21:42.825278,-22.613043875660228,-49.187915603183505,27.54,49.07,1010.83,16.01,6.38,890.39,0.395,0
2026-02-13 04:21:42.825278,-15.938917810125753,-58.227301941703956,38.71,56.69,996.07,25.62,12.27,559.79,0.51,1
2026-02-13 05:21:42.825278,-12.28118929259356,-50.9217889288482,32.1,77.21,1002.01,7.47,4.47,936.18,0.406,1
2026-02-13 06:21:42.825278,2.1228469138737935,-43.33109846731557,37.07,56.92,1005.53,1.81,0.31,681.15,0.807,1
2026-02-13 07:21:42.825278,-19.04208907270268,-50.39599542268796,26.98,35.57,1022.37,2.24,0.13,592.29,0.428,1
2026-02-13 08:21:42.825278,-10.68734777471765,-58.39999793119033,26.56,54.54,1028.19,14.4,2.31,926.84,0.395,0
2026-02-13 09:21:42.825278,-22.07387886846808,-37.55736933818549,26.51,64.61,1020.08,0.61,45.86,703.02,0.421,1
2026-02-13 10:21:42.825278,-21.15073289238235,-50.200472177326,22.88,99.24,1002.5,7.52,25.62,435.19,0.511,1
2026-02-13 11:21:42.825278,-23.006267788052256,-39.7245972434336,36.45,51.51,1005.97,8.2,16.99,327.23,0.54,1
2026-02-13 12:21:42.825278,-10.094522042314406,-48.70908288291941,22.21,56.76,1015.1,39.07,2.14,598.04,0.855,1
2026-02-13 13:21:42.825278,-16.95165037788781,-43.00810331273401,32.61,66.35,1013.86,1.21,1.71,713.2,0.825,1
2026-02-13 14:21:42.825278,-27.071780648208588,-53.16719103365701,31.2,24.44,1009.16,23.62,2.84,625.84,0.338,1
2026-02-13 15:21:42.825278,-1.9108093811897149,-45.861703076898564,27.18,59.79,1023.23,51.07,17.8,776.11,0.575,1
2026-02-13 16:21:42.825278,-18.691893844690668,-50.85894593239472,28.64,49.15,1023.03,2.92,4.7,784.25,0.652,0
2026-02-13 17:21:42.825278,-24.471876965238117,-37.39590790109813,21.89,44.83,1000.25,34.26,4.91,649.09,0.461,0
2026-02-13 18:21:42.825278,-27.040983261695693,-35.366382032817235,18.85,71.04,1002.64,28.96,20.76,671.15,0.479,1
2026-02-13 19:21:42.825278,-18.598115812482103,-59.1228097195925,33.03,69.71,1037.28,11.07,19.06,650.58,0.445,1
2026-02-13 20:21:42.825278,-19.00683406682477,-55.48792479829668,23.37,73.07,999.15,12.91,21.73,889.98,0.55,1
2026-02-13 21:21:42.825278,-0.09519638853336332,-45.30064379074129,24.66,45.94,993.6,20.52,17.72,448.36,0.403,1
2026-02-13 22:21:42.825278,-20.727418982215788,-54.46825003435298,26.06,54.67,1004.19,48.66,11.28,513.53,0.504,1
2026-02-13 23:21:42.825278,-0.7291543744514932,-49.79517295456455,29.01,70.16,992.91,31.09,12.06,571.75,0.251,0
2026-02-14 00:21:42.825278,-29.48800112782255,-38.0169585183735,28.05,59.85,998.54,0.72,3.17,388.78,0.467,0
2026-02-14 01:21:42.825278,-17.017680121182728,-55.68398398049272,27.5,70.67,1007.8,10.31,2.56,457.37,0.603,0
2026-02-14 02:21:42.825278,-20.921293740270045,-46.343800809927785,32.55,37.76,1030.71,53.3,0.98,641.22,0.301,1
2026-02-14 03:21:42.825278,-24.7085978231961,-39.742421566663225,21.15,58.07,1031.35,13.89,0.49,905.57,0.604,0
2026-02-14 04:21:42.825278,-9.916034924565,-53.36734074698953,21.02,88.14,1002.13,8.64,10.15,1184.51,0.554,0
2026-02-14 05:21:42.825278,-5.474384187285718,-38.60938584560307,32.52,85.04,1010.52,3.52,1.39,804.51,0.623,1
2026-02-14 06:21:42.825278,1.2349162137613767,-43.90648854056884,15.69,66.2,1014.62,16.88,4.0,950.39,0.565,0
2026-02-14 07:21:42.825278,2.822567066057651,-59.81021459565215,30.93,93.52,1018.73,24.6,18.83,562.97,0.544,1
2026-02-14 08:21:42.825278,4.108639378183113,-54.4483706364652,23.71,59.11,983.97,0.82,3.27,727.23,0.594,0
2026-02-14 09:21:42.825278,4.556044221952,-40.19951980149662,19.4,98.59,1010.77,2.11,4.65,654.31,0.827,0
2026-02-14 10:21:42.825278,-5.405533851396882,-41.356216750393074,31.28,52.83,994.6,36.1,4.33,613.81,0.612,1
2026-02-14 11:21:42.825278,-16.634488671792486,-39.753089624035766,37.67,24.1,1028.63,2.09,18.06,894.69,0.277,2
2026-02-14 12:21:42.825278,2.2769903342489854,-56.20733461240254,37.06,67.64,1013.93,17.64,11.33,940.66,0.645,1
2026-02-14 13:21:42.825278,-17.609826988656508,-35.08183997355667,31.7,52.0,1011.34,8.11,1.09,584.01,0.423,1
2026-02-14 14:21:42.825278,-28.13185770379587,-42.78719528976092,31.01,27.55,1010.64,5.54,0.64,673.68,0.233,1
2026-02-14 15:21:42.825278,-21.47940280899393,-35.23187361880987,30.14,72.95,1017.92,15.27,16.38,736.16,0.581,1
2026-02-14 16:21:42.825278,-20.15314948840271,-45.11701135542762,22.64,91.74,982.47,11.49,15.32,624.77,0.469,1
2026-02-14 17:21:42.825278,-11.024053134399981,-59.56749693147575,28.78,46.33,1025.3,11.5,12.82,400.43,0.445,0
2026-02-14 18:21:42.825278,-18.17345009787279,-35.04563155268838,26.9,70.11,999.9,31.91,9.1,511.55,0.426,0
2026-02-14 19:21:42.825278,-12.265088262352062,-46.79649856815616,20.0,54.66,1022.43,43.05,4.66,678.69,0.568,1
2026-02-14 20:21:42.825278,1.7651496387143233,-58.57617831760797,27.32,31.05,1035.26,52.11,0.95,480.52,0.278,1
2026-02-14 21:21:42.825278,1.2937659439281646,-35.88549535495868,26.72,40.77,1011.38,27.69,9.56,796.65,0.489,0
2026-02-14 22:21:42.825278,4.154116142394749,-46.05365377174512,17.45,71.41,994.51,6.48,0.56,1017.26,0.396,0
2026-02-14 23:21:42.825278,-11.028530540611786,-44.958249455910156,24.22,29.02,1030.05,9.84,14.38,705.21,0.547,1
2026-02-15 00:21:42.825278,-14.61339694968973,-43.760476384554025,28.88,51.44,994.8,14.93,1.37,1044.49,0.202,0
2026-02-15 01:21:42.825278,-25.07083003214457,-42.90587938055489,25.61,71.74,1008.77,20.01,8.3,544.39,0.565,0
2026-02-15 02:21:42.825278,2.617285248995543,-44.3015626675135,28.09,63.8,1009.08,17.98,11.57,670.74,0.69,0
2026-02-15 03:21:42.825278,-22.080108044721634,-35.61503805986935,32.34,56.92,1015.83,21.04,3.3,149.07,0.533,1
2026-02-15 04:21:42.825278,-18.589179170270526,-43.861650227996286,30.4,46.38,1007.57,7.07,5.82,820.27,0.355,0
2026-02-15 05:21:42.825278,-4.992634652547768,-46.122868738179505,33.85,93.65,1007.89,12.51,7.42,476.72,0.423,1
2026-02-15 06:21:42.825278,-11.010042880717627,-48.99452567572495,37.57,39.69,1009.27,7.45,4.25,667.21,0.508,1
2026-02-15 07:21:42.825278,-28.19253709720352,-35.09394753457448,26.07,52.23,1014.67,0.37,10.16,907.31,0.489,0
2026-02-15 08:21:42.825278,2.3216613236434327,-45.017490274590685,31.32,47.71,1013.16,20.62,3.29,748.56,0.836,1
2026-02-15 09:21:42.825278,2.4719884442386686,-44.275290319391196,23.66,49.09,1017.78,4.29,6.07,732.65,0.33,0
2026-02-15 10:21:42.825278,-19.792138511185534,-40.2116845333277,27.03,87.45,1017.96,88.77,7.8,455.69,0.347,1
2026-02-15 11:21:42.825278,-1.5432077499842158,-38.879858324099985,24.4,43.14,997.99,4.85,19.12,1038.3,0.557,1
2026-02-15 12:21:42.825278,-15.458126965513884,-44.22464516238672,18.56,37.6,1026.27,6.25,1.29,966.1,0.316,1
2026-02-15 13:21:42.825278,-7.99604833013883,-37.13678090907841,17.13,60.21,995.2,10.11,10.45,746.05,0.259,0
2026-02-15 14:21:42.825278,0.9350042259985756,-37.23305650204239,26.86,65.83,1015.92,3.73,8.11,677.84,0.589,0
2026-02-15 15:21:42.825278,-7.359892159397241,-35.74265668128119,28.68,34.54,996.19,14.1,3.87,798.98,0.719,1
2026-02-15 16:21:42.825278,-17.924276668633667,-46.942763167220704,21.84,63.41,1013.63,0.17,25.56,609.91,0.624,1
2026-02-15 17:21:42.825278,-27.970084963455207,-45.41176127835217,28.07,79.64,1006.83,8.07,2.41,587.28,0.749,0
2026-02-15 18:21:42.825278,-29.410833804880347,-50.24277247901666,20.51,75.71,1004.18,15.97,11.29,631.99,0.224,0
2026-02-15 19:21:42.825278,-26.910112549527923,-54.95147838720044,17.38,58.71,997.45,13.56,23.8,679.77,0.409,1
2026-02-15 20:21:42.825278,-11.572551543511555,-47.094172551604274,26.33,67.06,1013.17,7.62,0.14,603.26,0.384,0
2026-02-15 21:21:42.825278,-8.41065681255153,-55.685355148768195,21.49,49.61,981.06,11.07,29.18,892.4,0.625,1
2026-02-15 22:21:42.825278,-14.93625836943736,-48.654052968575485,23.68,47.5,1023.32,7.0,8.44,648.4,0.743,0
2026-02-15 23:21:42.825278,-10.262643972766288,-49.93862054302576,32.33,61.87,1016.7,23.47,3.38,436.55,0.716,1
2026-02-16 00:21:42.825278,-21.421607886497732,-42.131944954764336,39.9,64.63,1019.85,10.56,7.27,375.12,0.755,1
2026-02-16 01:21:42.825278,-1.7924721844187061,-53.50208815355691,22.03,80.55,996.74,21.41,9.74,481.17,0.87,0
2026-02-16 02:21:42.825278,-16.180121395871257,-53.629559408890465,30.87,42.93,1015.17,42.69,4.2,693.39,0.504,1
2026-02-16 03:21:42.825278,-29.24253718871175,-40.37771513340375,29.39,82.93,1021.49,5.08,8.96,744.46,0.374,0
2026-02-16 04:21:42.825278,-22.143182456854507,-58.28867076434893,20.31,58.57,1001.15,7.55,6.7,792.31,0.384,0
2026-02-16 05:21:42.825278,-1.4532380135864642,-55.51975376097435,19.24,55.15,1004.92,9.94,6.26,872.64,0.441,0
2026-02-16 06:21:42.825278,-28.623817931603437,-49.20581154503605,37.26,35.38,1012.14,78.0,2.88,744.94,0.228,1
2026-02-16 07:21:42.825278,-26.60310541558178,-49.18349730773208,22.48,43.69,1007.8,6.32,17.4,844.12,0.35,1
2026-02-16 08:21:42.825278,-8.578352211978554,-49.32047093979071,24.05,33.78,991.1,4.35,0.99,843.52,0.518,1
2026-02-16 09:21:42.825278,-8.117708738997447,-47.73974097157987,34.08,62.68,1024.74,11.8,20.68,544.35,0.616,1
2026-02-16 10:21:42.825278,-23.780343858111507,-40.32192842651395,29.0,84.72,1036.84,10.41,9.12,803.79,0.69,0
2026-02-16 11:21:42.825278,-18.928728004668177,-55.97611281358177,36.03,94.76,1000.3,18.08,3.86,865.42,0.636,1
2026-02-16 12:21:42.825278,-29.08003296818375,-48.73447380174311,29.69,91.6,1014.86,86.63,0.45,1040.05,0.37,1
2026-02-16 13:21:42.825278,-24.407505326025035,-50.424041239543456,27.88,56.94,1017.01,18.38,6.1,733.6,0.78,0
2026-02-16 14:21:42.825278,-29.991164092830328,-40.92064035975653,28.4,93.56,1040.0,101.9,2.84,745.6,0.351,1
2026-02-16 15:21:42.825278,1.35534287052538,-41.38779025126834,24.71,73.97,1017.52,0.89,5.62,722.2,0.921,0
2026-02-16 16:21:42.825278,-6.667338700525288,-39.55314841023819,34.18,52.58,1005.9,0.8,3.63,515.4,0.792,1
2026-02-16 17:21:42.825278,-7.140426539862041,-49.08193604610833,25.15,50.97,1013.84,3.58,7.89,872.39,0.677,0
2026-02-16 18:21:42.825278,-15.895008433123923,-41.9361475845961,28.59,60.79,1015.17,16.57,52.85,388.17,0.572,1
2026-02-16 19:21:42.825278,-17.88351423002264,-46.85267578552501,19.44,22.97,1021.82,3.61,3.13,878.75,0.616,1
2026-02-16 20:21:42.825278,-15.190863085829436,-37.41713331084536,44.08,47.91,1032.93,15.05,2.54,638.95,0.613,1
2026-02-16 21:21:42.825278,-12.878701345853731,-57.60060758259718,21.69,66.99,982.35,31.57,0.63,839.56,0.451,0
2026-02-16 22:21:42.825278,-7.305162387994745,-52.75104195490533,27.86,84.32,1017.26,52.91,3.55,649.73,0.467,1
2026-02-16 23:21:42.825278,-28.93308588910142,-59.48080283224022,22.88,72.2,1010.27,36.91,5.73,629.5,0.553,1
2026-02-17 00:21:42.825278,-22.457459545818207,-59.38064682664041,24.4,68.61,1016.2,4.69,1.37,812.14,0.708,0
2026-02-17 01:21:42.825278,-4.857392337996643,-51.28633370991556,29.51,26.03,1021.41,120.0,11.05,422.26,0.927,1
2026-02-17 02:21:42.825278,-8.364669840915493,-51.45959843831663,27.51,52.67,1014.22,1.58,17.3,763.74,0.369,1
2026-02-17 03:21:42.825278,-19.60181609268877,-45.56994409685106,23.11,48.32,1040.0,22.76,3.04,544.53,0.652,0
2026-02-17 04:21:42.825278,-2.6082723823046763,-43.40474736874293,26.8,99.78,1004.93,34.34,0.46,692.16,0.599,0
2026-02-17 05:21:42.825278,-4.120599059015795,-58.09371089134366,21.27,51.36,1040.0,24.34,3.18,804.16,0.547,0
2026-02-17 06:21:42.825278,3.447939883453678,-36.82327209872037,22.81,44.63,1005.78,6.79,3.75,328.57,0.819,0
2026-02-17 07:21:42.825278,-4.255463060622905,-39.6394108230212,31.71,63.34,1029.53,15.54,0.43,784.47,0.286,1
2026-02-17 08:21:42.825278,0.07136615387366518,-37.075415070464935,46.58,60.57,1013.7,13.09,18.84,876.24,0.576,1
2026-02-17 09:21:42.825278,-0.5134754992324702,-57.22130431332228,18.98,48.87,1018.21,29.72,7.57,628.31,0.273,0
2026-02-17 10:21:42.825278,-6.133319173872994,-44.153677477911444,33.39,56.73,1024.53,1.16,20.42,1200.0,0.573,1
2026-02-17 11:21:42.825278,-1.8751339509891451,-54.613668076108915,20.13,27.9,1014.03,25.67,6.65,885.84,0.723,1
2026-02-17 12:21:42.825278,-10.777296503959771,-50.38928167331542,32.23,65.12,991.24,8.85,4.57,510.18,0.549,1
2026-02-17 13:21:42.825278,-12.699001318247912,-45.28890430898692,23.21,85.88,993.17,37.9,24.89,554.58,0.569,1
2026-02-17 14:21:42.825278,3.923259904348811,-42.353448477593595,22.55,51.56,1009.38,0.84,18.59,607.9,0.921,1
2026-02-17 15:21:42.825278,-1.0162021756092372,-40.21147484167,30.27,72.25,1011.01,23.13,0.59,858.22,0.775,0
2026-02-17 16:21:42.825278,1.7051197327384493,-50.6766966882477,26.83,60.68,1006.32,13.28,13.61,617.3,0.577,0
2026-02-17 17:21:42.825278,-22.85969772212315,-56.98278830384399,19.32,43.42,1012.26,15.93,0.25,671.87,0.359,0
2026-02-17 18:21:42.825278,-9.300740548538016,-59.275326747656045,35.11,65.13,1004.06,16.16,8.92,721.82,0.66,1
2026-02-17 19:21:42.825278,-7.829878905131395,-43.034324875293706,32.35,71.34,1024.82,7.15,3.77,678.28,0.564,1
2026-02-17 20:21:42.825278,-5.28201405147092,-35.15220029420545,24.74,76.52,989.65,5.63,4.52,553.74,0.849,0
2026-02-17 21:21:42.825278,-1.539707965437131,-52.572783670318984,19.84,72.92,998.7,19.97,18.51,1069.95,0.631,1
2026-02-17 22:21:42.825278,-26.801999580350483,-49.18462667819886,23.53,43.48,1028.45,24.51,7.15,653.23,0.078,0
2026-02-17 23:21:42.825278,4.044849074648525,-45.99518614414417,35.67,43.43,1002.94,17.01,5.92,830.6,0.803,1
2026-02-18 00:21:42.825278,-27.592676980581935,-50.94860374568771,23.32,50.23,987.37,20.64,27.15,519.51,0.438,1
2026-02-18 01:21:42.825278,1.4164902919834823,-59.05125674400323,26.95,62.64,1016.35,51.16,1.78,647.31,0.434,1
2026-02-18 02:21:42.825278,-14.228180490045617,-51.71269316862793,22.17,69.32,1022.91,9.96,20.7,818.94,0.446,1
2026-02-18 03:21:42.825278,-27.787148126227823,-40.11372604556031,23.52,29.85,1023.9,3.22,0.33,618.55,0.301,1
2026-02-18 04:21:42.825278,-21.348806084628784,-53.52544556420083,28.26,81.35,1007.82,3.71,1.02,244.54,0.505,0
2026-02-18 05:21:42.825278,3.5399969850565824,-57.92095667168838,24.24,64.35,1012.79,68.88,5.1,572.63,0.453,1
2026-02-18 06:21:42.825278,1.1360488293538111,-37.207924891756605,36.28,71.19,1021.92,31.61,9.25,870.7,0.234,1
2026-02-18 07:21:42.825278,-3.9639149558483346,-48.16405330404314,29.22,78.55,1004.43,21.48,22.16,731.78,0.346,1
2026-02-18 08:21:42.825278,-21.45161861691384,-37.410425367458956,29.69,45.51,1004.98,55.48,15.22,861.29,0.34,1
2026-02-18 09:21:42.825278,1.1487612625318135,-35.82197054363131,22.13,58.97,1002.74,14.31,0.78,379.09,0.348,0
2026-02-18 10:21:42.825278,-11.238027598551945,-43.47022750670155,23.52,68.36,1018.81,39.58,4.77,828.99,0.142,1
2026-02-18 11:21:42.825278,2.6484205239589897,-42.12088163653906,21.66,41.76,1015.11,6.2,27.75,537.71,0.495,1
2026-02-18 12:21:42.825278,-5.235632542823808,-41.649893636407896,22.02,38.85,1007.07,28.03,3.05,645.19,0.619,1
2026-02-18 13:21:42.825278,-6.850928840842592,-51.87812832251778,30.44,5.0,1022.01,7.45,15.08,879.12,0.537,1
2026-02-18 14:21:42.825278,-26.31735340503615,-56.474380284991604,28.37,66.79,1040.0,4.36,10.15,892.0,0.579,0
2026-02-18 15:21:42.825278,-10.023092119493452,-37.14528939666222,23.12,37.51,1012.97,15.31,0.77,495.37,0.555,1
2026-02-18 16:21:42.825278,-13.571196751403484,-36.6763741168964,25.65,64.07,1020.37,40.52,0.27,450.71,0.602,1
2026-02-18 17:21:42.825278,-10.88680361462626,-36.05467043116605,35.91,72.79,1017.43,7.87,6.47,370.38,0.751,1
2026-02-18 18:21:42.825278,-10.041315626841016,-54.08361551300715,25.89,40.08,1016.2,11.02,8.24,686.19,0.838,0
2026-02-18 19:21:42.825278,-2.1945579677512157,-53.58798684079735,30.11,71.31,1012.43,1.69,9.19,501.36,0.702,0
2026-02-18 20:21:42.825278,-18.309974841069213,-59.104767639556734,29.68,65.31,994.85,1.44,11.19,881.53,0.636,0
2026-02-18 21:21:42.825278,-4.431379264812325,-39.28262644389996,29.42,74.36,1028.21,10.02,18.59,447.88,0.884,1
2026-02-18 22:21:42.825278,-27.078574668631497,-52.73237860239045,17.58,66.77,1013.79,3.35,12.89,377.28,1.0,0
2026-02-18 23:21:42.825278,-24.8415856340928,-51.885591609265816,24.58,85.56,1007.53,26.47,2.02,401.54,0.675,0
2026-02-19 00:21:42.825278,4.588650449158585,-36.19690304672824,38.69,71.33,1019.65,21.66,25.47,806.61,0.892,1
2026-02-19 01:21:42.825278,-0.27559373466365855,-43.252728303539826,35.26,42.28,1021.32,8.35,1.27,95.14,0.63,1
2026-02-19 02:21:42.825278,4.900698499780987,-44.71978367961144,24.14,82.22,1016.68,21.49,2.79,852.34,0.971,0
2026-02-19 03:21:42.825278,-9.381686346419663,-37.12015721438584,32.58,49.51,1021.13,10.04,2.18,331.21,0.409,1
2026-02-19 04:21:42.825278,-3.3397688116684243,-39.18783063450887,28.31,63.41,989.37,4.53,1.92,582.94,0.67,0
2026-02-19 05:21:42.825278,-17.663034534067837,-48.56847988520448,22.84,54.12,998.95,1.96,6.09,668.82,0.521,0
2026-02-19 06:21:42.825278,-10.168939886082867,-41.900803155662075,16.96,34.7,1012.66,13.01,5.05,482.63,0.694,1
2026-02-19 07:21:42.825278,-3.7223613768022155,-56.403356429828904,31.13,45.91,1014.46,21.35,3.85,367.36,0.796,1
2026-02-19 08:21:42.825278,-28.924548712232514,-46.567243524909735,29.0,74.67,1028.4,13.42,0.76,706.37,0.913,0
2026-02-19 09:21:42.825278,-4.495176303362662,-40.96971212086315,36.09,73.99,1025.91,4.38,4.14,662.42,0.386,1
2026-02-19 10:21:42.825278,-19.061720503649276,-54.36515264207925,42.91,62.72,1016.34,10.01,3.26,429.97,0.838,1
2026-02-19 11:21:42.825278,-29.193152579417646,-35.76499718584533,30.01,71.97,1020.86,25.72,3.94,536.09,0.831,0
2026-02-19 12:21:42.825278,1.4547390351177576,-55.56944041733826,30.65,24.22,1003.02,12.21,15.52,328.71,0.104,1
2026-02-19 13:21:42.825278,-21.329234258770946,-49.78310053019507,30.25,93.56,1013.29,2.32,2.0,377.61,0.289,0
2026-02-19 14:21:42.825278,-16.28881693381759,-40.16196838399189,28.13,19.11,996.18,22.83,6.34,759.77,0.819,1
2026-02-19 15:21:42.825278,-21.47766592851863,-37.92060073464192,26.62,100.0,1025.79,37.44,13.61,910.07,0.666,1
2026-02-19 16:21:42.825278,-14.83381784184861,-46.31555616250634,30.77,49.69,1033.08,27.02,5.64,928.35,0.907,0
2026-02-19 17:21:42.825278,-12.548143785680075,-44.78772283590958,28.45,55.71,1022.39,8.75,0.03,586.32,0.567,0
2026-02-19 18:21:42.825278,-12.35480285950893,-39.89415527419433,17.83,67.35,1003.64,23.77,7.54,805.75,0.732,0
2026-02-19 19:21:42.825278,-2.2677162475774324,-53.58253633838587,34.54,99.37,1003.74,10.43,9.56,496.65,0.609,1
2026-02-19 20:21:42.825278,-2.663490762306118,-41.98309102268705,22.23,68.69,1003.77,5.91,2.07,381.99,0.654,0
2026-02-19 21:21:42.825278,-10.208475395741239,-54.351182228668655,34.91,36.47,1019.55,4.1,3.14,793.94,0.433,1
2026-02-19 22:21:42.825278,-17.42895723042449,-48.00108766341718,33.68,76.42,1012.07,7.76,11.82,375.04,0.459,1
2026-02-19 23:21:42.825278,-2.722285723329861,-54.12111074978957,41.87,71.24,1016.68,37.96,12.25,698.95,0.54,1
2026-02-20 00:21:42.825278,-16.714222466214604,-44.03436502243936,34.13,76.45,1020.38,6.21,5.38,851.06,0.536,1
2026-02-20 01:21:42.825278,-21.46616515898583,-51.27257533764795,22.05,50.45,1004.84,1.43,20.2,222.04,0.69,1
2026-02-20 02:21:42.825278,-11.273977553092564,-44.29266928796118,26.78,58.91,1006.95,1.53,5.26,666.21,0.887,0
2026-02-20 03:21:42.825278,-14.640326660102263,-36.64807876821289,19.08,98.02,1016.09,40.82,1.27,585.22,0.5,1
2026-02-20 04:21:42.825278,-25.11265602695307,-47.18540082664417,23.4,24.3,1000.92,6.9,6.0,666.9,0.523,1
2026-02-20 05:21:42.825278,-27.728265632486554,-50.29596380099208,31.38,51.76,1005.51,17.33,0.56,1065.38,0.401,1
2026-02-20 06:21:42.825278,-15.234956267137608,-59.52184123440674,23.88,81.96,983.55,7.55,0.18,554.41,0.714,0
2026-02-20 07:21:42.825278,-5.836233149221073,-56.364428522614006,26.24,78.13,1014.53,21.67,1.29,577.63,0.699,0
2026-02-20 08:21:42.825278,-14.107334949068038,-46.84643100777134,28.67,25.29,1040.0,11.75,21.79,565.74,0.389,1
2026-02-20 09:21:42.825278,2.2258277492569647,-58.081512156368596,22.47,91.71,1023.47,12.68,9.48,701.83,0.497,0
2026-02-20 10:21:42.825278,-25.099100868554004,-49.97968889210625,28.5,44.22,1017.3,24.2,6.23,680.6,0.542,0
2026-02-20 11:21:42.825278,-10.357802141539572,-45.097536808247604,32.54,83.06,1008.32,3.69,6.47,739.8,0.605,1
2026-02-20 12:21:42.825278,0.9371438751997445,-47.28149276424645,20.75,92.7,1022.82,48.05,18.06,637.29,0.52,1
2026-02-20 13:21:42.825278,-11.847379870241575,-40.5226186046751,30.88,62.88,1012.22,10.95,10.01,644.69,0.843,0
2026-02-20 14:21:42.825278,-0.00556680010184607,-46.34613521982009,22.53,55.89,1029.81,45.75,2.32,528.26,0.352,1
2026-02-20 15:21:42.825278,-5.82469870198609,-35.99528924975186,25.52,85.61,1030.5,14.51,0.74,771.36,0.853,0
